CESE/RTOS_1/D2/out/D2.elf:10002ba8 B _pvHeapStart
CESE/RTOS_1/D2/out/D2.elf:1a000178 T __section_table_end
CESE/RTOS_1/D2/out/D2.elf:1a001fd0 00000038 T Chip_SSP_Init
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GINT0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000bfc 00000118 T xTaskIncrementTick
CESE/RTOS_1/D2/out/D2.elf:1a006e94 0000005c T __swhatbuf_r
CESE/RTOS_1/D2/out/D2.elf:1a0012f8 00000020 T DAC_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001468 00000024 T Board_Debug_Init
CESE/RTOS_1/D2/out/D2.elf:1a002be0 00000012 T __aeabi_dcmpeq
CESE/RTOS_1/D2/out/D2.elf:1a0014ec 0000000a T __stdio_putchar
CESE/RTOS_1/D2/out/D2.elf:100009ec D _edata
CESE/RTOS_1/D2/out/D2.elf:1a001d7c 00000020 T Chip_I2C_EventHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W M0SUB_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a007c4c 0000009e T __fputwc
CESE/RTOS_1/D2/out/D2.elf:10002b98 00000001 B __lock___at_quick_exit_mutex
CESE/RTOS_1/D2/out/D2.elf:1a000b00 00000062 T xTaskCreate
CESE/RTOS_1/D2/out/D2.elf:1a001dfc 00000158 T Chip_SetupCoreClock
CESE/RTOS_1/D2/out/D2.elf:1a003e14 0000003e T __swrite
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1000087c 00000004 D __malloc_trim_threshold
CESE/RTOS_1/D2/out/D2.elf:1a000000 00000040 T g_pfnVectors
CESE/RTOS_1/D2/out/D2.elf:1a003514 00000052 T _fwalk_reent
CESE/RTOS_1/D2/out/D2.elf:1a0017dc 00000014 T SystemCoreClockUpdate
CESE/RTOS_1/D2/out/D2.elf:1a00755c 000000f8 T __mdiff
CESE/RTOS_1/D2/out/D2.elf:1a007eb4 0000004e T __aeabi_d2iz
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W DMA_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000eb4 0000004c T vTaskDelay
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W EVRT_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1b080000 A __top_MFlashB512
CESE/RTOS_1/D2/out/D2.elf:1a00327c 0000000c T __sfp_lock_release
CESE/RTOS_1/D2/out/D2.elf:1a008264 00000101 T _ctype_
CESE/RTOS_1/D2/out/D2.elf:1a002f44 00000002 W __aeabi_idiv0
CESE/RTOS_1/D2/out/D2.elf:1a007e88 0000002c T __unorddf2
CESE/RTOS_1/D2/out/D2.elf:1a00017e 00000002 W BusFault_Handler
CESE/RTOS_1/D2/out/D2.elf:10002b9c 00000001 B __lock___dd_hash_mutex
CESE/RTOS_1/D2/out/D2.elf:1a006ef0 00000094 T __smakebuf_r
CESE/RTOS_1/D2/out/D2.elf:10002ba0 00000001 B __lock___tz_mutex
CESE/RTOS_1/D2/out/D2.elf:1a003e80 000000dc T strlen
CESE/RTOS_1/D2/out/D2.elf:1a001048 0000002c T pxPortInitialiseStack
CESE/RTOS_1/D2/out/D2.elf:1a0004c0 00000010 T task_tecla2
CESE/RTOS_1/D2/out/D2.elf:1a001cfc 00000034 T Chip_Clock_Enable
CESE/RTOS_1/D2/out/D2.elf:1a002bd0 00000010 T __aeabi_cdcmpeq
CESE/RTOS_1/D2/out/D2.elf:1a002b34 0000008a T __gedf2
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W UART3_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W MCPWM_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a007bd8 00000014 T __sprint_r
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W M0APP_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0022a6 00000068 T gpioRead
CESE/RTOS_1/D2/out/D2.elf:1a002660 00000042 T __aeabi_f2d
CESE/RTOS_1/D2/out/D2.elf:1a00232c 0000006c T boardInit
CESE/RTOS_1/D2/out/D2.elf:1a0010a4 00000044 T vPortEnterCritical
CESE/RTOS_1/D2/out/D2.elf:1a000040 000000d4 T g_pfnVendorVectors
CESE/RTOS_1/D2/out/D2.elf:1a0023a0 0000027a T __subdf3
CESE/RTOS_1/D2/out/D2.elf:1a003f60 00001b54 T _vfprintf_r
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GINT1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a00722c 00000060 T __lo0bits
CESE/RTOS_1/D2/out/D2.elf:1a007a80 0000006c T frexp
CESE/RTOS_1/D2/out/D2.elf:10000880 0000016c D __global_locale
CESE/RTOS_1/D2/out/D2.elf:1a001c34 00000058 T Chip_Clock_SetBaseClock
CESE/RTOS_1/D2/out/D2.elf:1a002040 0000001c T cyclesCounterInit
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO4_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:10002ba4 00000001 B __lock___sfp_recursive_mutex
CESE/RTOS_1/D2/out/D2.elf:1a0015ac 0000000c T Board_SystemInit
CESE/RTOS_1/D2/out/D2.elf:1a007160 0000008a T __multadd
CESE/RTOS_1/D2/out/D2.elf:1a00714c 00000012 T _Bfree
